"","Experiment","Condition","Pair","Block","TrialN","Animal","Number","Movement","Description","Participant","ParticipantID","Score","WordOrder","Marked"
"49462","Experiment2","100-66",153,"Recall 1",59,3,1,2,"boingla hoppo yav","P2","153P2",NA,"VNP",TRUE
"49463","Experiment2","100-66",153,"Recall 1",60,4,1,2,"boingla bugo yav","P1","153P1",NA,"VNP",TRUE
"49464","Experiment2","100-66",153,"Recall 1",60,4,1,2,"boingla bugo yav","P2","153P2",NA,"VNP",TRUE
"49465","Experiment2","100-66",153,"Recall 1",61,5,1,1,"wooshla oinko yav","P1","153P1",NA,"VNP",TRUE
"49466","Experiment2","100-66",153,"Recall 1",61,1,1,1,"wooshla beeko","P2","153P2",NA,"VN",FALSE
"49467","Experiment2","100-66",153,"Recall 1",62,5,1,2,"boingla oinko yav","P1","153P1",NA,"VNP",TRUE
"49468","Experiment2","100-66",153,"Recall 1",62,2,2,2,"boingla trunko wib","P2","153P2",NA,"VNP",TRUE
"49469","Experiment2","100-66",153,"Recall 1",63,4,2,2,"boingla bugo wib","P1","153P1",NA,"VNP",TRUE
"49470","Experiment2","100-66",153,"Recall 1",63,3,2,2,"boingal hoppo wib","P2","153P2",NA,"VNP",TRUE
"49471","Experiment2","100-66",153,"Recall 1",64,4,2,1,"wooshla bugo wib","P1","153P1",NA,"VNP",TRUE
"49472","Experiment2","100-66",153,"Recall 1",64,4,1,1,"wooshla bugo yav","P2","153P2",NA,"VNP",TRUE
"49473","Experiment2","100-66",153,"Recall 1",65,1,2,2,"boingla beeko wib","P1","153P1",NA,"VNP",TRUE
"49474","Experiment2","100-66",153,"Recall 1",65,6,2,2,"boingla fino wib","P2","153P2",NA,"VNP",TRUE
"49475","Experiment2","100-66",153,"Recall 1",66,2,2,1,"wooshla trunko wib","P1","153P1",NA,"VNP",TRUE
"49476","Experiment2","100-66",153,"Recall 1",66,3,2,1,"wooshla hoppo wib","P2","153P2",NA,"VNP",TRUE
"49477","Experiment2","100-66",153,"Recall 1",67,5,2,1,"wooshla oinko wib","P1","153P1",NA,"VNP",TRUE
"49478","Experiment2","100-66",153,"Recall 1",67,6,2,1,"wooshla fino wib","P2","153P2",NA,"VNP",TRUE
"49479","Experiment2","100-66",153,"Recall 1",68,6,1,2,"boingla fino yav","P1","153P1",NA,"VNP",TRUE
"49480","Experiment2","100-66",153,"Recall 1",68,1,1,2,"boingla beeko","P2","153P2",NA,"VN",FALSE
"49481","Experiment2","100-66",153,"Recall 1",69,1,1,1,"wooshla beeko yav","P1","153P1",NA,"VNP",TRUE
"49482","Experiment2","100-66",153,"Recall 1",69,4,2,2,"boingla bugo wib","P2","153P2",NA,"VNP",TRUE
"49483","Experiment2","100-66",153,"Recall 1",70,3,2,1,"wooshla hoppo yav","P1","153P1",NA,"VNP",TRUE
"49484","Experiment2","100-66",153,"Recall 1",70,2,1,1,"wooshla trunko","P2","153P2",NA,"VN",FALSE
"49485","Experiment2","100-66",153,"Recall 1",71,2,2,2,"boingla trunko wib","P1","153P1",NA,"VNP",TRUE
"49486","Experiment2","100-66",153,"Recall 1",71,1,2,1,"wooshla beeko wib","P2","153P2",NA,"VNP",TRUE
"49487","Experiment2","100-66",153,"Recall 1",72,6,2,2,"boingla fino wib","P1","153P1",NA,"VNP",TRUE
"49488","Experiment2","100-66",153,"Recall 1",72,5,1,2,"boingla oinko yav","P2","153P2",NA,"VNP",TRUE
"49489","Experiment2","100-66",153,"Interaction Block 1",1,3,2,2,"boingla hoppo wib","P1","153P1",1,"VNP",TRUE
"49490","Experiment2","100-66",153,"Interaction Block 1",2,1,1,1,"wooshla beeko yav","P2","153P2",1,"VNP",TRUE
"49491","Experiment2","100-66",153,"Interaction Block 1",3,5,1,2,"boingla oinko yav","P1","153P1",1,"VNP",TRUE
"49492","Experiment2","100-66",153,"Interaction Block 1",4,4,2,2,"boingla bugo wib","P2","153P2",1,"VNP",TRUE
"49493","Experiment2","100-66",153,"Interaction Block 1",5,1,2,1,"wooshla beeko wib","P1","153P1",1,"VNP",TRUE
"49494","Experiment2","100-66",153,"Interaction Block 1",6,1,2,2,"boingla beeko wib","P2","153P2",1,"VNP",TRUE
"49495","Experiment2","100-66",153,"Interaction Block 1",7,1,2,2,"boingla beeko wib","P1","153P1",1,"VNP",TRUE
"49496","Experiment2","100-66",153,"Interaction Block 1",8,3,2,2,"boingla hoppo wib","P2","153P2",1,"VNP",TRUE
"49497","Experiment2","100-66",153,"Interaction Block 1",9,5,1,1,"wooshla oinko yav","P1","153P1",1,"VNP",TRUE
"49498","Experiment2","100-66",153,"Interaction Block 1",10,5,1,2,"boingla oinko yav","P2","153P2",1,"VNP",TRUE
"49499","Experiment2","100-66",153,"Interaction Block 1",11,2,2,1,"wooshla trunko wib","P1","153P1",1,"VNP",TRUE
"49500","Experiment2","100-66",153,"Interaction Block 1",12,4,1,2,"boingla bugo yav","P2","153P2",1,"VNP",TRUE
"49501","Experiment2","100-66",153,"Interaction Block 1",13,1,1,1,"wooshla beeko yav","P1","153P1",1,"VNP",TRUE
"49502","Experiment2","100-66",153,"Interaction Block 1",14,1,2,1,"wooshla beeko wib","P2","153P2",1,"VNP",TRUE
"49503","Experiment2","100-66",153,"Interaction Block 1",15,6,1,1,"wooshla fino yav","P1","153P1",1,"VNP",TRUE
"49504","Experiment2","100-66",153,"Interaction Block 1",16,2,1,1,"wooshla trunko yav","P2","153P2",1,"VNP",TRUE
"49505","Experiment2","100-66",153,"Interaction Block 1",17,2,1,2,"boingla trunko yav","P1","153P1",1,"VNP",TRUE
"49506","Experiment2","100-66",153,"Interaction Block 1",18,2,1,2,"boingla trunko yav","P2","153P2",1,"VNP",TRUE
"49507","Experiment2","100-66",153,"Interaction Block 1",19,2,2,2,"boingla trunko wib","P1","153P1",1,"VNP",TRUE
"49508","Experiment2","100-66",153,"Interaction Block 1",20,3,1,1,"wooshla hoppo yav","P2","153P2",1,"VNP",TRUE
"49509","Experiment2","100-66",153,"Interaction Block 1",21,6,2,2,"boingla fino wib","P1","153P1",1,"VNP",TRUE
"49510","Experiment2","100-66",153,"Interaction Block 1",22,6,1,2,"boingla fino yav","P2","153P2",1,"VNP",TRUE
"49511","Experiment2","100-66",153,"Interaction Block 1",23,6,2,1,"wooshla fino wib","P1","153P1",1,"VNP",TRUE
"49512","Experiment2","100-66",153,"Interaction Block 1",24,1,1,2,"boingla beeko yav","P2","153P2",1,"VNP",TRUE
"49513","Experiment2","100-66",153,"Interaction Block 1",25,6,1,2,"boingla fino yav","P1","153P1",0,"VNP",TRUE
"49514","Experiment2","100-66",153,"Interaction Block 1",26,4,2,1,"wooshla bugo wib","P2","153P2",1,"VNP",TRUE
"49515","Experiment2","100-66",153,"Interaction Block 1",27,2,1,1,"wooshla trunko yav","P1","153P1",1,"VNP",TRUE
"49516","Experiment2","100-66",153,"Interaction Block 1",28,2,2,2,"boingla trunko wib","P2","153P2",1,"VNP",TRUE
"49517","Experiment2","100-66",153,"Interaction Block 1",29,1,1,2,"boingla beeko yav","P1","153P1",1,"VNP",TRUE
"49518","Experiment2","100-66",153,"Interaction Block 1",30,6,1,1,"wooshla fino yav","P2","153P2",1,"VNP",TRUE
"49519","Experiment2","100-66",153,"Interaction Block 1",31,3,1,2,"boingla hoppo yav","P1","153P1",1,"VNP",TRUE
"49520","Experiment2","100-66",153,"Interaction Block 1",32,6,2,1,"wooshla fino wib","P2","153P2",1,"VNP",TRUE
"49521","Experiment2","100-66",153,"Interaction Block 1",33,3,1,1,"wooshla hoppo yav","P1","153P1",1,"VNP",TRUE
"49522","Experiment2","100-66",153,"Interaction Block 1",34,6,2,2,"boingla fino wib","P2","153P2",1,"VNP",TRUE
"49523","Experiment2","100-66",153,"Interaction Block 1",35,3,2,1,"wooshla hoppo wib","P1","153P1",1,"VNP",TRUE
"49524","Experiment2","100-66",153,"Interaction Block 1",36,2,2,1,"wooshla trunko wib","P2","153P2",1,"VNP",TRUE
"49525","Experiment2","100-66",153,"Interaction Block 1",37,5,2,1,"wooshla oinko wib","P1","153P1",1,"VNP",TRUE
"49526","Experiment2","100-66",153,"Interaction Block 1",38,5,2,2,"boingla oinko wib","P2","153P2",1,"VNP",TRUE
"49527","Experiment2","100-66",153,"Interaction Block 1",39,4,1,2,"boingla bugo yav","P1","153P1",1,"VNP",TRUE
"49528","Experiment2","100-66",153,"Interaction Block 1",40,3,2,1,"wooshla hoppo wib","P2","153P2",1,"VNP",TRUE
"49529","Experiment2","100-66",153,"Interaction Block 1",41,4,2,2,"boingla bugo wib","P1","153P1",1,"VNP",TRUE
"49530","Experiment2","100-66",153,"Interaction Block 1",42,5,2,1,"wooshla oinko wib","P2","153P2",1,"VNP",TRUE
"49531","Experiment2","100-66",153,"Interaction Block 1",43,5,2,2,"boingla oinko wib","P1","153P1",1,"VNP",TRUE
"49532","Experiment2","100-66",153,"Interaction Block 1",44,3,1,2,"boingla hoppo yav","P2","153P2",1,"VNP",TRUE
"49533","Experiment2","100-66",153,"Interaction Block 1",45,4,1,1,"wooshla bugo yav","P1","153P1",1,"VNP",TRUE
"49534","Experiment2","100-66",153,"Interaction Block 1",46,5,1,1,"wooshla oinko yav","P2","153P2",1,"VNP",TRUE
"49535","Experiment2","100-66",153,"Interaction Block 1",47,4,2,1,"wooshla bugo wib","P1","153P1",1,"VNP",TRUE
"49536","Experiment2","100-66",153,"Interaction Block 1",48,4,1,1,"wooshla bugo yav","P2","153P2",1,"VNP",TRUE
"49537","Experiment2","100-66",153,"Interaction Block 2",49,2,1,2,"boingla trunko yav","P1","153P1",1,"VNP",TRUE
"49538","Experiment2","100-66",153,"Interaction Block 2",50,6,2,1,"wooshla fino wib","P2","153P2",1,"VNP",TRUE
"49539","Experiment2","100-66",153,"Interaction Block 2",51,5,2,2,"boingla oinko wib","P1","153P1",1,"VNP",TRUE
"49540","Experiment2","100-66",153,"Interaction Block 2",52,2,2,2,"boingla trunko wib","P2","153P2",1,"VNP",TRUE
"49541","Experiment2","100-66",153,"Interaction Block 2",53,4,2,1,"wooshla trunko wib","P1","153P1",0,"VNP",TRUE
"49542","Experiment2","100-66",153,"Interaction Block 2",54,3,2,2,"boingla hoppo wib","P2","153P2",1,"VNP",TRUE
"49543","Experiment2","100-66",153,"Interaction Block 2",55,5,2,1,"wooshla oinko wib","P1","153P1",1,"VNP",TRUE
"49544","Experiment2","100-66",153,"Interaction Block 2",56,4,1,2,"boingla bugo yav","P2","153P2",1,"VNP",TRUE
"49545","Experiment2","100-66",153,"Interaction Block 2",57,4,2,2,"boingla bugo wib","P1","153P1",1,"VNP",TRUE
"49546","Experiment2","100-66",153,"Interaction Block 2",58,2,1,1,"wooshla trunko yav","P2","153P2",1,"VNP",TRUE
"49547","Experiment2","100-66",153,"Interaction Block 2",59,3,2,1,"wooshla hoppo wib","P1","153P1",1,"VNP",TRUE
"49548","Experiment2","100-66",153,"Interaction Block 2",60,4,2,1,"wooshla bugo wib","P2","153P2",1,"VNP",TRUE
"49549","Experiment2","100-66",153,"Interaction Block 2",61,1,2,2,"boingla beeko wib","P1","153P1",1,"VNP",TRUE
"49550","Experiment2","100-66",153,"Interaction Block 2",62,1,1,1,"wooshla beeko yav","P2","153P2",1,"VNP",TRUE
"49551","Experiment2","100-66",153,"Interaction Block 2",63,1,1,1,"wooshla beeko yav","P1","153P1",1,"VNP",TRUE
"49552","Experiment2","100-66",153,"Interaction Block 2",64,5,1,2,"boingla oinko yav","P2","153P2",1,"VNP",TRUE
"49553","Experiment2","100-66",153,"Interaction Block 2",65,6,1,2,"boingla oinko yav","P1","153P1",1,"VNP",TRUE
"49554","Experiment2","100-66",153,"Interaction Block 2",66,1,1,2,"boingla beeko yav","P2","153P2",1,"VNP",TRUE
"49555","Experiment2","100-66",153,"Interaction Block 2",67,4,1,1,"wooshla bugo  yav","P1","153P1",1,"VNPP",NA
"49556","Experiment2","100-66",153,"Interaction Block 2",68,2,1,2,"boingla trunko yav","P2","153P2",1,"VNP",TRUE
"49557","Experiment2","100-66",153,"Interaction Block 2",69,2,2,1,"wooshla trunko wib","P1","153P1",1,"VNP",TRUE
"49558","Experiment2","100-66",153,"Interaction Block 2",70,5,2,1,"wooshla oinko wib","P2","153P2",1,"VNP",TRUE
"49559","Experiment2","100-66",153,"Interaction Block 2",71,2,2,2,"boingla trunko wib","P1","153P1",1,"VNP",TRUE
"49560","Experiment2","100-66",153,"Interaction Block 2",72,4,1,1,"wooshla bugo yav","P2","153P2",1,"VNP",TRUE
"49561","Experiment2","100-66",153,"Interaction Block 2",73,6,1,1,"wooshla fino yav","P1","153P1",1,"VNP",TRUE
"49562","Experiment2","100-66",153,"Interaction Block 2",74,6,2,2,"boingla fino wib","P2","153P2",1,"VNP",TRUE
"49563","Experiment2","100-66",153,"Interaction Block 2",75,1,1,2,"boingla beeko yav","P1","153P1",1,"VNP",TRUE
"49564","Experiment2","100-66",153,"Interaction Block 2",76,5,1,1,"wooshla oinko yav","P2","153P2",1,"VNP",TRUE
"49565","Experiment2","100-66",153,"Interaction Block 2",77,3,1,2,"boingla hoppo yav","P1","153P1",1,"VNP",TRUE
"49566","Experiment2","100-66",153,"Interaction Block 2",78,1,2,2,"boingla beeko wib","P2","153P2",1,"VNP",TRUE
"49567","Experiment2","100-66",153,"Interaction Block 2",79,6,2,2,"boingla fino wib","P1","153P1",1,"VNP",TRUE
"49568","Experiment2","100-66",153,"Interaction Block 2",80,4,2,2,"boingla bugo wib","P2","153P2",1,"VNP",TRUE
"49569","Experiment2","100-66",153,"Interaction Block 2",81,1,2,1,"wooshla beeko wib","P1","153P1",1,"VNP",TRUE
"49570","Experiment2","100-66",153,"Interaction Block 2",82,3,1,1,"wooshla hoppo yav","P2","153P2",1,"VNP",TRUE
"49571","Experiment2","100-66",153,"Interaction Block 2",83,6,2,1,"wooshla fino wib","P1","153P1",1,"VNP",TRUE
"49572","Experiment2","100-66",153,"Interaction Block 2",84,5,2,2,"boingla oinko wib","P2","153P2",0,"VNP",TRUE
"49573","Experiment2","100-66",153,"Interaction Block 2",85,2,1,1,"wooshla trunko yav","P1","153P1",1,"VNP",TRUE
"49574","Experiment2","100-66",153,"Interaction Block 2",86,1,2,1,"wooshla beeko wib","P2","153P2",1,"VNP",TRUE
"49575","Experiment2","100-66",153,"Interaction Block 2",87,5,1,1,"wooshla oinko yav","P1","153P1",1,"VNP",TRUE
"49576","Experiment2","100-66",153,"Interaction Block 2",88,2,2,1,"wooshla trunko wib","P2","153P2",1,"VNP",TRUE
"49577","Experiment2","100-66",153,"Interaction Block 2",89,5,1,2,"boingla oinko yav","P1","153P1",1,"VNP",TRUE
"49578","Experiment2","100-66",153,"Interaction Block 2",90,3,2,1,"wooshla hoppo wib","P2","153P2",1,"VNP",TRUE
"49579","Experiment2","100-66",153,"Interaction Block 2",91,4,1,2,"boingla bugo yav","P1","153P1",1,"VNP",TRUE
"49580","Experiment2","100-66",153,"Interaction Block 2",92,6,1,2,"boingla fino yav","P2","153P2",1,"VNP",TRUE
"49581","Experiment2","100-66",153,"Interaction Block 2",93,3,1,1,"wooshla hoppo yav","P1","153P1",1,"VNP",TRUE
"49582","Experiment2","100-66",153,"Interaction Block 2",94,6,1,1,"wooshla fino yav","P2","153P2",1,"VNP",TRUE
"49583","Experiment2","100-66",153,"Interaction Block 2",95,3,2,2,"boingla hoppo wib","P1","153P1",1,"VNP",TRUE
"49584","Experiment2","100-66",153,"Interaction Block 2",96,3,1,2,"boingla hoppo yav","P2","153P2",1,"VNP",TRUE
"49585","Experiment2","100-66",153,"Recall 2",1,6,1,2,"boingla fino yav","P1","153P1",NA,"VNP",TRUE
"49586","Experiment2","100-66",153,"Recall 2",1,4,2,1,"wooshla bugo wib","P2","153P2",NA,"VNP",TRUE
"49587","Experiment2","100-66",153,"Recall 2",2,4,1,1,"wooshla bugo yav","P1","153P1",NA,"VNP",TRUE
"49588","Experiment2","100-66",153,"Recall 2",2,5,2,2,"boingla oinko wib","P2","153P2",NA,"VNP",TRUE
"49589","Experiment2","100-66",153,"Recall 2",3,3,2,2,"boingla hoppo wib","P1","153P1",NA,"VNP",TRUE
"49590","Experiment2","100-66",153,"Recall 2",3,6,1,2,"boingla fino yav","P2","153P2",NA,"VNP",TRUE
"49591","Experiment2","100-66",153,"Recall 2",4,5,2,2,"boingla oinko wib","P1","153P1",NA,"VNP",TRUE
"49592","Experiment2","100-66",153,"Recall 2",4,3,1,1,"wooshla hoppo yav","P2","153P2",NA,"VNP",TRUE
"49593","Experiment2","100-66",153,"Recall 2",5,5,1,1,"wooshla oinko yav","P1","153P1",NA,"VNP",TRUE
"49594","Experiment2","100-66",153,"Recall 2",5,1,1,1,"wooshla beeko yav","P2","153P2",NA,"VNP",TRUE
"49595","Experiment2","100-66",153,"Recall 2",6,2,2,1,"wooshla trunko yav","P1","153P1",NA,"VNP",TRUE
"49596","Experiment2","100-66",153,"Recall 2",6,2,2,1,"wooshla trunko wib","P2","153P2",NA,"VNP",TRUE
"49597","Experiment2","100-66",153,"Recall 2",7,6,2,1,"wooshla fino wib","P1","153P1",NA,"VNP",TRUE
"49598","Experiment2","100-66",153,"Recall 2",7,5,1,2,"boingla oinko yav","P2","153P2",NA,"VNP",TRUE
"49599","Experiment2","100-66",153,"Recall 2",8,3,1,2,"boingla hoppo yav","P1","153P1",NA,"VNP",TRUE
"49600","Experiment2","100-66",153,"Recall 2",8,6,2,2,"boingla fino wib","P2","153P2",NA,"VNP",TRUE
"49601","Experiment2","100-66",153,"Recall 2",9,6,2,2,"boingla fino wib","P1","153P1",NA,"VNP",TRUE
"49602","Experiment2","100-66",153,"Recall 2",9,1,2,2,"boingla beeko wib","P2","153P2",NA,"VNP",TRUE
"49603","Experiment2","100-66",153,"Recall 2",10,2,2,2,"boingla trunko wib","P1","153P1",NA,"VNP",TRUE
"49604","Experiment2","100-66",153,"Recall 2",10,1,2,1,"wooshla beeko wib","P2","153P2",NA,"VNP",TRUE
"49605","Experiment2","100-66",153,"Recall 2",11,1,2,2,"boingla beeko wib","P1","153P1",NA,"VNP",TRUE
"49606","Experiment2","100-66",153,"Recall 2",11,5,1,1,"wooshla oinko yav","P2","153P2",NA,"VNP",TRUE
"49607","Experiment2","100-66",153,"Recall 2",12,2,1,1,"wooshla trunko yav","P1","153P1",NA,"VNP",TRUE
"49608","Experiment2","100-66",153,"Recall 2",12,2,1,1,"wooshla trunko yav","P2","153P2",NA,"VNP",TRUE
"49609","Experiment2","100-66",153,"Recall 2",13,3,2,1,"wooshla hoppo wib","P1","153P1",NA,"VNP",TRUE
"49610","Experiment2","100-66",153,"Recall 2",13,6,1,1,"wooshla fino yav","P2","153P2",NA,"VNP",TRUE
"49611","Experiment2","100-66",153,"Recall 2",14,5,1,2,"boingla oinko yav","P1","153P1",NA,"VNP",TRUE
"49612","Experiment2","100-66",153,"Recall 2",14,2,1,2,"boingla trunko yav","P2","153P2",NA,"VNP",TRUE
"49613","Experiment2","100-66",153,"Recall 2",15,2,1,2,"boingla trunko yav","P1","153P1",NA,"VNP",TRUE
"49614","Experiment2","100-66",153,"Recall 2",15,6,2,1,"wooshla fino wib","P2","153P2",NA,"VNP",TRUE
"49615","Experiment2","100-66",153,"Recall 2",16,5,2,1,"wooshla oinko wib","P1","153P1",NA,"VNP",TRUE
"49616","Experiment2","100-66",153,"Recall 2",16,3,2,2,"boingla hoppo wib","P2","153P2",NA,"VNP",TRUE
"49617","Experiment2","100-66",153,"Recall 2",17,4,2,1,"wooshla bugo wib","P1","153P1",NA,"VNP",TRUE
"49618","Experiment2","100-66",153,"Recall 2",17,4,1,2,"boingla bugo yav","P2","153P2",NA,"VNP",TRUE
"49619","Experiment2","100-66",153,"Recall 2",18,1,1,1,"wooshla beeko yav","P1","153P1",NA,"VNP",TRUE
"49620","Experiment2","100-66",153,"Recall 2",18,2,2,2,"boingla trunko wib","P2","153P2",NA,"VNP",TRUE
"49621","Experiment2","100-66",153,"Recall 2",19,4,2,2,"boingla bugo wib","P1","153P1",NA,"VNP",TRUE
"49622","Experiment2","100-66",153,"Recall 2",19,5,2,1,"wooshla oinko wib","P2","153P2",NA,"VNP",TRUE
"49623","Experiment2","100-66",153,"Recall 2",20,4,1,2,"boingla bugo yav","P1","153P1",NA,"VNP",TRUE
"49624","Experiment2","100-66",153,"Recall 2",20,1,1,2,"boingla beeko yav","P2","153P2",NA,"VNP",TRUE
"49625","Experiment2","100-66",153,"Recall 2",21,1,2,1,"wooshla beeko wib","P1","153P1",NA,"VNP",TRUE
"49626","Experiment2","100-66",153,"Recall 2",21,3,2,1,"wooshla hoppo wib","P2","153P2",NA,"VNP",TRUE
"49627","Experiment2","100-66",153,"Recall 2",22,3,1,1,"wooshla hoppo yav","P1","153P1",NA,"VNP",TRUE
"49628","Experiment2","100-66",153,"Recall 2",22,4,1,1,"wooshla bugo","P2","153P2",NA,"VN",FALSE
"49629","Experiment2","100-66",153,"Recall 2",23,1,1,2,"boingla beeko yav","P1","153P1",NA,"VNP",TRUE
"49630","Experiment2","100-66",153,"Recall 2",23,4,2,2,"boingla bugo wib","P2","153P2",NA,"VNP",TRUE
"49631","Experiment2","100-66",153,"Recall 2",24,6,1,1,"wooshla fino yav","P1","153P1",NA,"VNP",TRUE
"49632","Experiment2","100-66",153,"Recall 2",24,3,1,2,"boingla hoppo yav","P2","153P2",NA,"VNP",TRUE
"49633","Experiment2","100-66",153,"Recall 2",25,2,2,1,"wooshla trunko wib","P1","153P1",NA,"VNP",TRUE
"49634","Experiment2","100-66",153,"Recall 2",25,4,1,2,"boingla bugo","P2","153P2",NA,"VN",FALSE
"49635","Experiment2","100-66",153,"Recall 2",26,4,2,2,"boingla bugo wib","P1","153P1",NA,"VNP",TRUE
"49636","Experiment2","100-66",153,"Recall 2",26,5,1,1,"wooshla oinko","P2","153P2",NA,"VN",FALSE
"49637","Experiment2","100-66",153,"Recall 2",27,1,1,2,"boingla beeko wib","P1","153P1",NA,"VNP",TRUE
"49638","Experiment2","100-66",153,"Recall 2",27,5,1,2,"boingla oinko","P2","153P2",NA,"VN",FALSE
"49639","Experiment2","100-66",153,"Recall 2",28,2,1,2,"boingla trunko yav","P1","153P1",NA,"VNP",TRUE
"49640","Experiment2","100-66",153,"Recall 2",28,1,1,1,"wooshla beko","P2","153P2",NA,"VN",FALSE
"49641","Experiment2","100-66",153,"Recall 2",29,4,1,1,"wooshla bugo yav","P1","153P1",NA,"VNP",TRUE
"49642","Experiment2","100-66",153,"Recall 2",29,6,1,2,"boingla fino","P2","153P2",NA,"VN",FALSE
"49643","Experiment2","100-66",153,"Recall 2",30,2,2,2,"boingla trunko wib","P1","153P1",NA,"VNP",TRUE
"49644","Experiment2","100-66",153,"Recall 2",30,4,1,1,"boingla bugo","P2","153P2",NA,"VN",FALSE
"49645","Experiment2","100-66",153,"Recall 2",31,5,1,2,"boingla oinko yav","P1","153P1",NA,"VNP",TRUE
"49646","Experiment2","100-66",153,"Recall 2",31,3,1,2,"boingla hoppo","P2","153P2",NA,"VN",FALSE
"49647","Experiment2","100-66",153,"Recall 2",32,1,1,1,"wooshla beeko yav","P1","153P1",NA,"VNP",TRUE
"49648","Experiment2","100-66",153,"Recall 2",32,6,2,2,"boingla fino wib","P2","153P2",NA,"VNP",TRUE
"49649","Experiment2","100-66",153,"Recall 2",33,3,2,2,"NULL","P1","153P1",NA,"P",NA
"49650","Experiment2","100-66",153,"Recall 2",33,3,1,1,"wooshla hoppo wib","P2","153P2",NA,"VNP",TRUE
"49651","Experiment2","100-66",153,"Recall 2",34,1,2,2,"NULL","P1","153P1",NA,"P",NA
"49652","Experiment2","100-66",153,"Recall 2",34,1,1,2,"boingla beeko","P2","153P2",NA,"VN",FALSE
"49653","Experiment2","100-66",153,"Recall 2",35,6,1,1,"NULL","P1","153P1",NA,"P",NA
"49654","Experiment2","100-66",153,"Recall 2",35,2,2,2,"boingla trunko wib","P2","153P2",NA,"VNP",TRUE
"49655","Experiment2","100-66",153,"Recall 2",36,4,1,2,"NULL","P1","153P1",NA,"P",NA
"49656","Experiment2","100-66",153,"Recall 2",36,1,2,1,"woohsla beeko wib","P2","153P2",NA,"VNP",TRUE
"49657","Experiment2","100-66",153,"Recall 2",37,3,2,1,"NULL","P1","153P1",NA,"P",NA
"49658","Experiment2","100-66",153,"Recall 2",37,6,1,1,"wooshla fino","P2","153P2",NA,"VN",FALSE
"49659","Experiment2","100-66",153,"Recall 2",38,5,1,1,"NULL","P1","153P1",NA,"P",NA
"49660","Experiment2","100-66",153,"Recall 2",38,4,2,2,"boingla bugo wib","P2","153P2",NA,"VNP",TRUE
"49661","Experiment2","100-66",153,"Recall 2",39,6,1,2,"NULL","P1","153P1",NA,"P",NA
"49662","Experiment2","100-66",153,"Recall 2",39,3,2,1,"wooshla hoppo wib","P2","153P2",NA,"VNP",TRUE
"49663","Experiment2","100-66",153,"Recall 2",40,1,2,1,"NULL","P1","153P1",NA,"P",NA
"49664","Experiment2","100-66",153,"Recall 2",40,6,2,1,"wooshla fino wib","P2","153P2",NA,"VNP",TRUE
